time,band,channel_1,channel_2,channel_3,channel_4,channel_5,channel_n_vals,channel_present,sc_active_1,sc_active_2,sc_active_3,sc_active_4,sc_active_5,sc_active_n_vals,sc_active_present,rscp_active_1,rscp_active_2,rscp_active_3,rscp_active_4,rscp_active_5,rscp_active_n_vals,rscp_active_present,ecno_active_1,ecno_active_2,ecno_active_3,ecno_active_4,ecno_active_5,ecno_active_n_vals,ecno_active_present,rscp_detected_1,sc_detected_1,sc_detected_2,sc_detected_3,sc_detected_4,sc_detected_5,sc_detected_6,sc_detected_7,sc_detected_8,sc_detected_9,sc_detected_10,sc_detected_11,sc_detected_12,sc_detected_13,sc_detected_14,sc_detected_15,sc_detected_16,sc_detected_17,sc_detected_18,sc_detected_19,sc_detected_20,sc_detected_21,sc_detected_22,sc_detected_23,sc_detected_24,sc_detected_25,sc_detected_26,sc_detected_27,sc_detected_28,sc_detected_29,sc_detected_30,sc_detected_31,sc_detected_32,sc_detected_33,sc_detected_34,sc_detected_35,sc_detected_36,sc_detected_37,sc_detected_38,sc_detected_39,sc_detected_40,sc_detected_41,rscp_active_mean,rscp_active_max,rscp_active_min,rscp_active_std,rscp_active_range,ecno_active_mean,ecno_active_max,ecno_active_min,ecno_active_std,rscp_detected_mean,rscp_detected_max,rscp_detected_min,rscp_delta_active_vs_best_detected
 8:36:43.711,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-65.2,-70.3,,,,2,1,-4.9,-7.3,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.75,-65.2,-70.3,3.6062445840513884,5.099999999999994,-6.1,-4.9,-7.3,1.6970562748477138,,,,
 8:36:44.231,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-63.9,-69.1,,,,2,1,-4.7,-6.9,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5,-63.9,-69.1,3.6769552621700443,5.199999999999996,-5.800000000000001,-4.7,-6.9,1.5556349186104046,,,,
 8:36:44.745,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-64.6,-69.9,,,,2,1,-4.7,-7.1,,,,2,1,,138,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.25,-64.6,-69.9,3.74766594028871,5.300000000000011,-5.9,-4.7,-7.1,1.6970562748477138,,,,
 8:36:45.265,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-63.9,-70.0,,,,2,1,-4.8,-6.7,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.95,-63.9,-70.0,4.313351365237941,6.100000000000001,-5.75,-4.8,-6.7,1.3435028842544405,,,,
 8:36:45.765,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-64.3,-70.7,,,,2,1,-5.2,-7.7,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.5,-64.3,-70.7,4.5254833995939086,6.400000000000006,-6.45,-5.2,-7.7,1.7677669529663689,,,,
 8:36:46.271,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-64.2,-70.1,,,,2,1,-5.0,-6.7,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.15,-64.2,-70.1,4.171930009000625,5.8999999999999915,-5.85,-5.0,-6.7,1.2020815280171309,,,,
 8:36:46.770,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-64.8,-70.3,,,,2,1,-4.8,-8.4,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.55,-64.8,-70.3,3.8890872965260113,5.5,-6.6,-4.8,-8.4,2.5455844122715714,,,,
 8:36:47.311,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-65.5,-70.8,,,,2,1,-5.0,-7.2,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.15,-65.5,-70.8,3.7476659402887,5.299999999999997,-6.1,-5.0,-7.2,1.5556349186104046,,,,
 8:36:47.771,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-65.4,-69.8,,,,2,1,-4.6,-7.1,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.6,-65.4,-69.8,3.111269837220803,4.3999999999999915,-5.85,-4.6,-7.1,1.7677669529663689,,,,
 8:36:48.325,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-65.2,-69.3,,,,2,1,-4.5,-8.1,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.25,-65.2,-69.3,2.899137802864841,4.099999999999994,-6.3,-4.5,-8.1,2.545584412271571,,,,
 8:36:48.867,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-65.0,-69.5,,,,2,1,-4.7,-13.3,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.25,-65.0,-69.5,3.181980515339464,4.5,-9.0,-4.7,-13.3,6.081118318204309,,,,
 8:36:49.365,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-65.3,-70.4,,,,2,1,-4.7,-7.3,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.85,-65.3,-70.4,3.6062445840513986,5.1000000000000085,-6.0,-4.7,-7.3,1.8384776310850233,,,,
 8:36:49.925,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-66.0,-71.0,,,,2,1,-5.2,-7.2,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.5,-66.0,-71.0,3.5355339059327378,5.0,-6.2,-5.2,-7.2,1.4142135623730951,,,,
 8:36:50.447,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-66.6,-71.5,,,,2,1,-5.5,-7.8,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.05,-66.6,-71.5,3.4648232278140867,4.900000000000006,-6.65,-5.5,-7.8,1.6263455967290592,,,,
 8:36:50.950,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-66.2,-70.9,,,,2,1,-5.8,-7.4,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.55000000000001,-66.2,-70.9,3.3234018715767752,4.700000000000003,-6.6,-5.8,-7.4,1.1313708498984762,,,,
 8:36:51.467,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-65.9,-71.8,,,,2,1,-10.9,-13.1,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.85,-65.9,-71.8,4.171930009000625,5.8999999999999915,-12.0,-10.9,-13.1,1.5556349186104041,,,,
 8:36:51.945,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-65.7,-71.2,,,,2,1,-5.4,-8.2,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.45,-65.7,-71.2,3.8890872965260113,5.5,-6.8,-5.4,-8.2,1.9798989873223323,,,,
 8:36:52.467,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,,,,2,1,387,387,,,,2,1,-71.0,-65.9,,,,2,1,-8.6,-10.6,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.45,-65.9,-71.0,3.6062445840513884,5.099999999999994,-9.6,-8.6,-10.6,1.4142135623730951,,,,
 8:36:52.985,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-66.6,-71.4,,,,2,1,-5.7,-12.9,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.0,-66.6,-71.4,3.394112549695436,4.800000000000011,-9.3,-5.7,-12.9,5.091168824543142,,,,
 8:36:53.531,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-65.3,-71.1,,,,2,1,-4.8,-9.6,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.19999999999999,-65.3,-71.1,4.101219330881974,5.799999999999997,-7.199999999999999,-4.8,-9.6,3.394112549695428,,,,
 8:36:54.065,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-66.3,-73.5,,,,2,1,-5.8,-10.2,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.9,-66.3,-73.5,5.091168824543144,7.200000000000003,-8.0,-5.8,-10.2,3.1112698372208087,,,,
 8:36:54.565,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-67.5,-71.2,,,,2,1,-6.5,-8.3,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.35,-67.5,-71.2,2.616295090390228,3.700000000000003,-7.4,-6.5,-8.3,1.272792206135786,,,,
 8:36:55.085,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-68.3,-70.7,,,,2,1,-6.9,-7.7,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.5,-68.3,-70.7,1.697056274847718,2.4000000000000057,-7.300000000000001,-6.9,-7.7,0.5656854249492379,,,,
 8:36:55.587,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-68.3,-71.4,,,,2,1,-11.4,-11.9,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.85,-68.3,-71.4,2.192031021678303,3.1000000000000085,-11.65,-11.4,-11.9,0.3535533905932738,,,,
 8:36:56.111,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-66.9,-76.2,,,,2,1,-6.9,-9.8,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.55000000000001,-66.9,-76.2,6.5760930650348906,9.299999999999997,-8.350000000000001,-6.9,-9.8,2.050609665440988,,,,
 8:36:56.631,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,10738,,,3,1,387,387,395,,,3,1,-64.4,-70.4,-71.2,,,3,1,-5.8,-11.3,-12.1,,,3,1,,138,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.66666666666667,-64.4,-71.2,3.716629297271027,6.799999999999997,-9.733333333333334,-5.8,-12.1,3.429771615331455,,,,
 8:36:57.155,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,10738,,,3,1,387,395,387,,,3,1,-68.6,-72.4,-76.3,,,3,1,-8.2,-10.6,-14.5,,,3,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.43333333333334,-68.6,-76.3,3.8501082235871427,7.700000000000003,-11.1,-8.2,-14.5,3.1796226191169294,,,,
 8:36:57.645,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,10738,,,3,1,387,395,387,,,3,1,-70.8,-74.7,-77.1,,,3,1,-9.0,-9.6,-12.0,,,3,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.2,-70.8,-77.1,3.179622619116928,6.299999999999997,-10.200000000000001,-9.0,-12.0,1.5874507866387546,,,,
 8:36:58.145,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,10738,,,3,1,387,387,395,,,3,1,-68.6,-74.4,-74.9,,,3,1,-7.2,-8.9,-9.4,,,3,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.63333333333334,-68.6,-74.9,3.5019042438840873,6.300000000000011,-8.5,-7.2,-9.4,1.1532562594670797,,,,
 8:36:58.665,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,10738,,,3,1,387,387,395,,,3,1,-65.0,-67.8,-75.5,,,3,1,-6.8,-6.9,-17.3,,,3,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.43333333333334,-65.0,-75.5,5.4372174256078205,10.5,-10.333333333333334,-6.8,-17.3,6.033517492585344,,,,
 8:36:59.191,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,10738,,,3,1,387,387,395,,,3,1,-70.1,-73.2,-73.5,,,3,1,-8.3,-8.5,-8.8,,,3,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.26666666666667,-70.1,-73.5,1.8823743871327374,3.4000000000000057,-8.533333333333333,-8.3,-8.8,0.2516611478423584,,,,
 8:36:59.725,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,10738,,,3,1,387,387,395,,,3,1,-68.8,-73.3,-75.8,,,3,1,-7.8,-7.9,-10.4,,,3,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.63333333333333,-68.8,-75.8,3.547299442298794,7.0,-8.700000000000001,-7.8,-10.4,1.4730919862656238,,,,
 8:37:00.245,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,10738,,,3,1,387,387,395,,,3,1,-68.2,-71.6,-77.6,,,3,1,-5.1,-6.8,-12.8,,,3,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.46666666666667,-68.2,-77.6,4.759551799627072,9.399999999999991,-8.233333333333333,-5.1,-12.8,4.0451617190581315,,,,
 8:37:00.751,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,,,,2,1,387,387,,,,2,1,-70.5,-71.7,,,,2,1,-8.4,-8.6,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.1,-70.5,-71.7,0.848528137423859,1.2000000000000028,-8.5,-8.4,-8.6,0.141421356237309,,,,
 8:37:01.267,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-64.1,-73.9,,,,2,1,-4.4,-9.6,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.0,-64.1,-73.9,6.929646455628173,9.800000000000011,-7.0,-4.4,-9.6,3.6769552621700465,,,,
 8:37:01.750,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-65.9,-71.8,,,,2,1,-5.3,-6.9,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.85,-65.9,-71.8,4.171930009000625,5.8999999999999915,-6.1,-5.3,-6.9,1.1313708498984762,,,,
 8:37:02.267,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-68.0,-74.8,,,,2,1,-5.7,-7.4,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.4,-68.0,-74.8,4.808326112068521,6.799999999999997,-6.550000000000001,-5.7,-7.4,1.2020815280171309,,,,
 8:37:02.857,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-68.4,-77.1,,,,2,1,-7.0,-8.4,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.75,-68.4,-77.1,6.151828996322955,8.699999999999989,-7.7,-7.0,-8.4,0.9899494936611668,,,,
 8:37:03.325,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-71.7,-79.5,,,,2,1,-8.5,-11.9,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.6,-71.7,-79.5,5.515432893255069,7.799999999999997,-10.2,-8.5,-11.9,2.4041630560342617,,,,
 8:37:03.871,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,10738,,,3,1,387,387,395,,,3,1,-67.7,-71.1,-77.5,,,3,1,-5.3,-6.1,-12.5,,,3,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.10000000000001,-67.7,-77.5,4.975942121849891,9.799999999999997,-7.966666666666666,-5.3,-12.5,3.946306289852998,,,,
 8:37:04.350,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,10738,,,3,1,387,395,387,,,3,1,-72.3,-76.9,-79.0,,,3,1,-6.5,-9.4,-11.5,,,3,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.06666666666666,-72.3,-79.0,3.4268547289509295,6.700000000000003,-9.133333333333333,-6.5,-11.5,2.51064400768674,,,,
 8:37:04.935,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,10738,,,3,1,387,387,395,,,3,1,-62.3,-68.6,-79.9,,,3,1,-5.1,-6.7,-18.0,,,3,1,,138,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.26666666666667,-62.3,-79.9,8.917585622427936,17.60000000000001,-9.933333333333334,-5.1,-18.0,7.031595361888605,,,,
 8:37:05.471,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,10738,,,3,1,387,387,395,,,3,1,-70.5,-71.9,-81.7,,,3,1,-6.9,-8.7,-13.3,,,3,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.7,-70.5,-81.7,6.102458520956944,11.200000000000003,-9.633333333333333,-6.9,-13.3,3.300505011863084,,,,
 8:37:05.945,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,,,,2,1,387,387,,,,2,1,-67.9,-66.6,,,,2,1,-4.9,-5.7,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.25,-66.6,-67.9,0.9192388155425198,1.3000000000000114,-5.300000000000001,-4.9,-5.7,0.5656854249492379,,,,
 8:37:06.537,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-67.5,-70.1,,,,2,1,-6.2,-7.9,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.8,-67.5,-70.1,1.8384776310850195,2.5999999999999943,-7.050000000000001,-6.2,-7.9,1.2020815280171309,,,,
 8:37:07.015,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-65.3,-73.8,,,,2,1,-6.0,-8.4,,,,2,1,,138,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.55,-65.3,-73.8,6.010407640085654,8.5,-7.2,-6.0,-8.4,1.6970562748477143,,,,
 8:37:07.565,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,,,,2,1,387,387,,,,2,1,-69.6,-71.1,,,,2,1,-6.6,-8.9,,,,2,1,,138,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.35,-69.6,-71.1,1.0606601717798212,1.5,-7.75,-6.6,-8.9,1.6263455967290599,,,,
 8:37:08.025,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-65.8,-65.3,,,,2,1,-4.6,-4.7,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.55,-65.3,-65.8,0.3535533905932738,0.5,-4.65,-4.6,-4.7,0.07071067811865513,,,,
 8:37:08.587,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,,,,2,1,387,387,,,,2,1,-64.0,-68.1,,,,2,1,-4.6,-7.4,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.05,-64.0,-68.1,2.899137802864841,4.099999999999994,-6.0,-4.6,-7.4,1.9798989873223336,,,,
 8:37:09.114,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-65.8,-71.6,,,,2,1,-5.5,-7.6,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.69999999999999,-65.8,-71.6,4.101219330881974,5.799999999999997,-6.55,-5.5,-7.6,1.4849242404917495,,,,
 8:37:09.631,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-67.2,-70.6,,,,2,1,-7.9,-8.5,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.9,-67.2,-70.6,2.4041630560342555,3.3999999999999915,-8.2,-7.9,-8.5,0.42426406871192823,,,,
 8:37:10.137,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,,,,2,1,387,387,,,,2,1,-65.8,-70.6,,,,2,1,-6.2,-7.7,,,,2,1,,138,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.19999999999999,-65.8,-70.6,3.394112549695426,4.799999999999997,-6.95,-6.2,-7.7,1.0606601717798212,,,,
 8:37:10.645,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-68.2,-74.2,,,,2,1,-5.3,-8.4,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.2,-68.2,-74.2,4.242640687119285,6.0,-6.85,-5.3,-8.4,2.192031021678298,,,,
 8:37:11.171,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-59.1,-65.0,,,,2,1,-9.7,-10.5,,,,2,1,,138,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.05,-59.1,-65.0,4.171930009000629,5.899999999999999,-10.1,-9.7,-10.5,0.5656854249492386,,,,
 8:37:11.711,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,,,,2,1,387,387,,,,2,1,-60.7,-67.1,,,,2,1,-3.9,-4.6,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.9,-60.7,-67.1,4.525483399593898,6.3999999999999915,-4.25,-3.9,-4.6,0.49497474683058307,,,,
 8:37:12.230,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-61.5,-69.0,,,,2,1,-4.9,-5.1,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.25,-61.5,-69.0,5.303300858899107,7.5,-5.0,-4.9,-5.1,0.141421356237309,,,,
 8:37:12.758,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,,,,2,1,387,387,,,,2,1,-67.4,-72.7,,,,2,1,-5.7,-9.2,,,,2,1,,138,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.05000000000001,-67.4,-72.7,3.7476659402887,5.299999999999997,-7.449999999999999,-5.7,-9.2,2.4748737341529154,,,,
 8:37:13.267,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,,,,2,1,387,387,,,,2,1,-63.6,-68.1,,,,2,1,-4.9,-5.7,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.85,-63.6,-68.1,3.181980515339459,4.499999999999993,-5.300000000000001,-4.9,-5.7,0.5656854249492379,,,,
 8:37:13.765,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,,,,2,1,387,387,,,,2,1,-67.2,-69.0,,,,2,1,-4.3,-9.5,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.1,-67.2,-69.0,1.2727922061357835,1.7999999999999972,-6.9,-4.3,-9.5,3.676955262170047,,,,
 8:37:14.271,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-70.4,-71.8,,,,2,1,-5.3,-6.7,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.1,-70.4,-71.8,0.9899494936611605,1.3999999999999915,-6.0,-5.3,-6.7,0.9899494936611668,,,,
 8:37:14.811,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-65.1,-62.6,,,,2,1,-3.8,-5.6,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.849999999999994,-62.6,-65.1,1.7677669529663638,2.499999999999993,-4.699999999999999,-3.8,-5.6,1.2727922061357855,,,,
 8:37:15.365,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-66.1,-68.7,,,,2,1,-4.8,-7.1,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.4,-66.1,-68.7,1.8384776310850295,2.6000000000000085,-5.949999999999999,-4.8,-7.1,1.6263455967290592,,,,
 8:37:15.905,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10738,10713,,,,2,1,387,387,,,,2,1,-60.1,-67.3,,,,2,1,-3.8,-4.1,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.7,-60.1,-67.3,5.091168824543139,7.199999999999996,-3.9499999999999997,-3.8,-4.1,0.21213203435596414,,,,
 8:37:16.365,"UMTS FDD 2100 band 1, UMTS FDD 2100 band 1",10713,10738,,,,2,1,387,387,,,,2,1,-68.1,-69.0,,,,2,1,-5.4,-6.7,,,,2,1,,395,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.55,-68.1,-69.0,0.6363961030678968,0.9000000000000057,-6.050000000000001,-5.4,-6.7,0.9192388155425116,,,,
